Player ID,p,Program: AbstainSpatialEvoDG3,Gens: 100000,N: 100,
0,0.03284896902350379
1,0.27191081409552476
2,0.1151599861819265
3,0.05595377818583579
4,0.08525362180619087
5,0.07981854992607182
6,0.18242373646965598
7,0.08109280990524675
8,0.11924309563184442
9,0.08228138010926202
10,0.18145112628689397
11,0.22379209560643346
12,0.019190132745345995
13,0.10576634178416461
14,0.10034394363917812
15,0.09177610465823793
16,0.06214938993684288
17,0.0825602235500848
18,0.1201761235659764
19,0.17698611893074073
20,0.0433950974903152
21,0.12609427064049922
22,0.12025603048760043
23,0.08401376106444769
24,0.024207048501632786
25,0.1611359800751429
26,0.09552027484633102
27,0.09226186640500408
28,0.09194886682029234
29,0.15869845784515307
30,0.0028109190418803102
31,0.07615459534725268
32,0.16870682096755366
33,0.08276899129273824
34,0.10780291493812207
35,0.12204505630605061
36,0.06901035552616272
37,0.12296401574474437
38,0.09652534335348668
39,0.0330869058454549
40,0.07261617386163376
41,0.05091399228383715
42,0.14053273572209876
43,0.08571798814698686
44,0.08452939070693029
45,0.07985744086181408
46,0.12945302242251405
47,0.14598787314466347
48,0.17003697412618993
49,0.0
50,0.02955497196973942
51,0.0
52,0.04042040092857982
53,0.044257262522173796
54,0.04162289671268983
55,0.03427565783338493
56,0.1083824068462836
57,0.11270085819358801
58,0.12395272878536467
59,0.13808469556239683
60,0.0
61,0.007892201667518577
62,0.0
63,0.04438669346076442
64,0.024605919447682967
65,0.14003859475244776
66,0.07217504998436843
67,0.09007951385111168
68,0.018309061895877013
69,0.011870778120475612
70,0.02301944424435174
71,0.0
72,0.0
73,0.0869866854511055
74,0.013516946477762134
75,0.03813165512982697
76,0.0479357766530674
77,0.05863419326440158
78,0.009287130688766507
79,0.0
80,0.01621083676351502
81,0.012794638217082058
82,0.11125640784089715
83,0.03447379829187683
84,0.06881039834130541
85,0.08571993349007015
86,0.12851071731764974
87,0.07044782528784235
88,0.02056942490535639
89,0.11642059849195364
90,0.0634824078593131
91,0.21908600414178692
92,0.07039265084096497
93,0.07994908839669113
94,0.10347165621908702
95,0.037565450763910394
96,0.054174019680290064
97,0.0590207350056183
98,0.006237226135458573
99,0.17731569122848778
